회사ID,15_매출액,16_매출액,17_매출액,18_매출액,19_매출액,15_총급여,16_총급여,17_총급여,18_총급여,19_총급여,최대_직원수
260890,,,,121523149.0,,,,,424664888.88888884,,8
260908,2406194.0,,,,,39843555.55555556,,,,,7
261003,3940098.0,,,,,27979111.111111112,,,,,8
261053,952764.0,617447.0,,,,38466666.66666667,271542666.6666667,,,,8
261084,,603644.0,,,,,218232888.8888889,,,,7
261125,,,,797371.0,,,,,189076444.44444448,,8
261166,,,,637457.0,,,,,250947555.55555555,,8
261201,,535413.0,,,,,140405333.33333334,,,,6
261590,3884464.0,3284834.0,,,,35775111.11111111,238906666.66666672,,,,8
261658,,333529.0,,,,,311437333.3333334,,,,7
261685,909069.0,2117016.0,3909717.0,4227042.0,,44594666.66666667,257216000.0000001,245754222.2222223,284282666.6666667,,8
261744,745391.0,101544.0,,,,25470666.666666668,156340000.0,,,,7
261842,,689128.0,,,,,181040000.00000003,,,,6
261877,,,,2332284.0,,,,,183613333.33333334,,8
261973,,2101459.0,4331618.0,4962221.0,,,260096888.8888889,381608000.0000001,437510666.6666667,,8
262047,673541.0,,,,,23617333.333333336,,,,,6
262104,,2829325.0,,3760346.0,,,346337333.3333334,,379088000.0,,8
262150,1930106.0,1673969.0,,2041569.0,,77695111.11111112,490701333.33333343,,426780444.44444454,,13
262267,,3762660.0,2733660.0,2307647.0,,,241125333.3333333,351900000.00000006,439066666.66666675,,8
262461,,,,1474566.0,,,,,551541333.3333334,,9
262496,,2346000.0,,,,,388189333.3333334,,,,5
262528,,555781.0,601623.0,,,,239565333.3333334,300781333.33333343,,,5
262718,,1663055.0,,,,,144840000.0,,,,6
262819,16984460.0,9224934.0,,,,71819555.55555555,496338666.6666667,,,,7
262928,,858136.0,1134606.0,701445.0,,,228456000.0,283631555.5555556,286631111.11111116,,7
262983,4081993.0,2344260.0,,,,25803555.555555556,180874222.22222227,,,,4
263008,,279062.0,,,,,230620000.0000001,,,,7
263039,1180452.0,1420371.0,1271611.0,1616358.0,,53442666.66666667,302290666.6666666,317216000.0,352469333.3333334,,7
263060,1840923.0,2085931.0,,458908.0,,72302222.22222222,350383555.5555556,,140672888.8888889,,7
263165,,462794.0,,456300.0,,,211837333.33333328,,255989333.33333334,,6
263178,,1665716.0,,,,,232709333.33333337,,,,7
263192,,634475.0,,826977.0,,,160085777.7777778,,149418666.66666666,,7
263195,229446.0,516949.0,1119312.0,,641248.0,17799111.111111112,168270666.66666666,209662666.66666672,,164381333.33333334,7
263343,,387212.0,,,,,172448888.88888893,,,,7
263471,,5286692.0,,,,,231549333.3333333,,,,6
263766,,947510.0,,1217966.0,,,273268888.8888889,,283307555.5555556,,7
263774,,2967160.0,3723195.0,,,,383318222.2222223,441622666.6666666,,,7
263817,,774729.0,941013.0,,,,150192000.0,155784888.8888889,,,6
263829,,,,973707.0,,,,,253989333.3333333,,4
264007,,,,2065630.0,,,,,368854222.2222223,,5
264039,,298832.0,,,,,23400000.0,,,,4
264046,1743016.0,,,,,60299555.55555556,,,,,5
264069,,788452.0,574802.0,,,,78438222.22222222,168536888.8888889,,,6
264164,,1828386.0,,,,,341173333.3333334,,,,6
264218,,3670786.0,316121.0,182294.0,,,296134666.6666667,347945777.77777785,268337777.7777778,,7
264274,,748473.0,,,,,234406222.22222224,,,,6
264300,,269870.0,,,,,131491555.55555555,,,,5
264326,325956.0,552727.0,,,,36139555.55555556,278686222.22222227,,,,6
264331,,723643.0,,,,,259874666.6666667,,,,6
264346,,786364.0,,,,,323694666.66666675,,,,7
264387,,3727220.0,,,,,424797333.3333333,,,,7
264486,,602292.0,,,1013362.0,,154280000.0,,,212025777.7777778,6
264568,514890.0,228114.0,953437.0,702006.0,,24546666.666666668,184749333.3333333,206008000.0000001,116683111.1111111,,7
264808,1571300.0,1305710.0,,435609.0,,27839111.111111112,193232000.00000003,,157648000.0,,7
264827,,579355.0,,964402.0,,,171426666.66666666,,204906666.6666667,,7
264910,,1565318.0,913555.0,,,,283509777.7777778,335583555.5555556,,,7
265099,,1101765.0,1041473.0,1049582.0,,,257259555.55555558,442970666.6666667,496906666.6666667,,7
265209,,485112.0,,,,,181123555.55555558,,,,4
265224,,3715560.0,,4702372.0,,,293213333.3333333,,407996888.88888884,,12
265240,,1097563.0,1074126.0,462908.0,,,164168000.0,200664888.8888889,324384000.0,,6
265436,7305327.0,5573584.0,7424500.0,,,58846666.66666667,290481333.3333334,365755555.5555556,,,7
265446,,,,1156347.0,,,,,200282666.66666672,,7
265597,204002.0,,,559080.0,,30066666.666666668,,,197601333.33333334,,7
265599,,334110.0,,,,,152088444.44444445,,,,6
265641,,,,1840565.0,,,,,118710666.66666666,,3
265704,,322354.0,,806148.0,,,85533333.33333333,,148490666.66666666,,5
265708,,,,268175.0,,,,,223600000.00000003,,7
265755,,289090.0,,440618.0,,,232941777.77777785,,188812888.88888893,,7
265812,,,,976325.0,,,,,304706666.6666667,,7
265861,351521.0,1200705.0,,912028.0,,26111555.555555556,144983555.55555555,,99140000.0,,5
265894,,566150.0,903971.0,,,,343534666.6666667,339536000.00000006,,,7
265937,1907702.0,4726236.0,,2000.0,,19488000.0,169231111.11111113,,321492888.88888896,,7
266016,357724.0,807045.0,1244543.0,1283202.0,,37479111.11111111,227319999.99999997,249359999.99999997,245504000.00000006,,7
266111,1500057.0,1011905.0,,,,30907555.55555556,228067555.55555558,,,,6
266139,416472.0,215518.0,,270577.0,,31657777.777777776,180744000.00000003,,245752000.00000003,,8
266205,328013.0,,,,,26088000.0,,,,,4
266224,,385347.0,,,,,186490666.66666666,,,,7
266228,1733658.0,,,,,28848000.0,,,,,5
266278,1597210.0,1643429.0,,,,19432000.0,190782666.6666667,,,,7
266307,,,,528538.0,,,,,187209777.7777778,,7
266320,1261222.0,1391554.0,1475488.0,,,25077333.333333336,152335555.55555558,151478666.6666667,,,7
266354,580513.0,1231495.0,,776207.0,,42406666.66666667,211737777.77777782,,352142666.66666675,,7
266395,,2352170.0,,,,,348024000.00000006,,,,6
266450,,653296.0,,,,,102592000.0,,,,7
266458,,758491.0,,1006189.0,,,130476000.0,,173961333.33333334,,7
266613,,647933.0,,,,,323741333.33333343,,,,7
266692,1397248.0,4807499.0,3441808.0,746201.0,,47420888.888888896,335304888.88888896,406893333.3333333,395014222.2222222,,7
266725,,3937570.0,,3731289.0,,,230640000.0,,557706666.6666667,,14
266825,1038125.0,,,3003732.0,,32288000.0,,,311440444.44444454,,7
266931,,734996.0,,,,,133752000.0,,,,7
267104,,1186787.0,3286793.0,,,,150413333.33333334,273346666.6666667,,,7
267177,,,,5806049.0,,,,,428730666.6666667,,6
267318,,176879.0,867125.0,,,,211733333.3333334,64347555.55555556,,,7
267355,882029.0,1193562.0,1163821.0,1733823.0,,98360000.0,599626666.6666667,599640000.0000001,533768000.0000001,,7
267503,698419.0,729955.0,,1281054.0,,81213333.33333334,476368000.0000001,,412488000.00000006,,7
267549,1487759.0,879558.0,1847907.0,2842507.0,,52735111.11111111,280279555.5555556,205187555.55555558,322192000.00000006,,8
267683,,1307019.0,,1132529.0,,,235896000.00000006,,194154666.66666666,,7
268326,,,,1493554.0,,,,,271066666.6666666,,7
268392,,1052341.0,,,,,102000000.0,,,,4
268512,,,,5365789.0,,,,,499363555.55555564,,7
268564,,,,550245.0,,,,,216533333.3333333,,5
268573,,1760298.0,2228368.0,,,,235960000.00000003,340256000.0000001,,,6
268702,,,,1943483.0,,,,,249877777.77777782,,7
268717,,559476.0,,,,,155825333.33333334,,,,6
268745,,664848.0,610344.0,687925.0,,,165869333.33333334,151730666.66666666,153789333.33333334,,6
268810,1364.0,396881.0,,998476.0,,23480000.0,165477333.33333334,,308030666.6666667,,6
268835,1065832.0,1756728.0,2090820.0,1931920.0,,59644444.44444445,303270666.6666666,343504000.0,444981333.3333334,,7
268971,,2438287.0,,,,,256123555.55555555,,,,6
268976,,4302629.0,,,,,118685333.33333331,,,,4
269034,,3576864.0,6317427.0,5138717.0,,,11209777.777777778,97820888.8888889,24313777.77777778,,5
269046,1712130.0,2029832.0,,,,54838222.222222224,323258666.6666666,,,,6
269148,,,,1394845.0,,,,,288426666.6666667,,6
269164,,,,943332.0,,,,,283037333.3333333,,5
269193,,822717.0,,,,,197637333.33333337,,,,6
269234,3743579.0,,,,,29731555.555555556,,,,,5
269258,,364747.0,,172127.0,,,151157333.33333334,,114780888.88888888,,5
269389,,752699.0,,,,,222480444.44444445,,,,6
269445,,,,726919.0,,,,,348043111.11111116,,6
269652,774358.0,,,,,23903111.111111112,,,,,4
269667,,2791153.0,,,,,232156000.00000003,,,,4
269708,,416940.0,,,,,239213777.7777778,,,,6
269826,354765.0,1229085.0,,907088.0,,25635555.555555556,179150666.66666672,,258446666.66666675,,6
269977,,678295.0,,,,,283596000.0,,,,6
269985,467059.0,362821.0,,,,25515555.555555556,156561333.33333334,,,,4
270024,,,,1128321.0,,,,,194209333.3333333,,6
270068,958081.0,1351628.0,,,,33600000.0,210848000.00000006,,,,6
270125,1680519.0,,,,,34951111.11111111,,,,,5
270168,,,,1965941.0,,,,,351016000.0,,5
270200,1176857.0,,,,,31915555.555555556,,,,,5
270321,,,,1022262.0,,,,,427092000.0,,6
270460,,,,1960000.0,7670000.0,,,,288059555.55555564,519473777.77777797,11
270567,,89878.0,,61455.0,,,152141333.3333333,,32301333.333333336,,6
270586,,,,176069.0,,,,,242340000.00000003,,5
270592,,576512.0,,,,,160976000.0,,,,6
270607,,1713911.0,1895380.0,1973542.0,,,113000000.0,67401333.33333333,198837333.3333333,,7
270716,,1341119.0,,,,,140181333.3333333,,,,6
270757,441947.0,539589.0,,432292.0,,48251555.55555556,295289333.33333343,,337457333.3333334,,17
270805,,1639353.0,,,,,193041333.3333333,,,,5
270961,,,,641033.0,,,,,167005333.33333328,,4
271067,,,,499868.0,,,,,200772444.44444448,,6
271088,,,,654490.0,,,,,292890666.6666667,,5
271115,,1091018.0,,,,,118208888.88888888,,,,6
271216,484585.0,691749.0,,877543.0,,38786666.66666667,183819555.55555558,,181959111.1111111,,6
271241,2640530.0,,,,,34314666.66666667,,,,,4
271386,,1053508.0,499587.0,1164710.0,,,148232000.0,149623111.1111111,151136000.0,,6
271505,531665.0,564459.0,,,,39633777.777777776,256322666.66666666,,,,6
271774,,983649.0,,1069029.0,,,196961333.3333333,,330637333.33333343,,6
271912,,,,4990544.0,,,,,319184000.00000006,,6
272066,,,,1685643.0,,,,,273441333.3333333,,6
272258,362992.0,948942.0,509105.0,319445.0,,27331555.555555556,168280888.8888889,185888000.0,159560888.8888889,,6
272304,,,,181898.0,,,,,86893333.33333333,,4
272310,2281898.0,2145549.0,1818447.0,1916059.0,,58971555.55555556,433736000.0000001,520938666.6666668,523117333.3333335,,6
272312,,,,386127.0,,,,,200522666.66666675,,6
272539,758006.0,1593285.0,,1293316.0,,18491555.555555556,106581333.33333333,,176461333.33333334,,6
272711,,1236390.0,750328.0,,,,102074666.66666666,122959999.99999999,,,6
272786,,,,1422326.0,,,,,176486666.6666667,,5
272811,256626.0,777121.0,475135.0,643048.0,,33786666.66666667,196690666.66666666,197597333.33333334,163413333.3333333,,6
272896,354080.0,195296.0,378729.0,493156.0,,64480000.0,337389333.3333334,463954666.6666668,572957333.3333335,,6
273227,620863.0,769744.0,,,,48527111.11111111,299014666.66666675,,,,6
273352,,767530.0,,775394.0,,,85172000.0,,133728000.0,,6
273435,,372025.0,,496329.0,,,134453333.33333334,,247655999.99999997,,6
273592,,1670850.0,,,,,56084888.888888896,,,,6
273738,220435.0,187775.0,,,,18287555.555555556,114439999.99999999,,,,3
273819,449958.0,1224567.0,789278.0,1034023.0,,21584000.0,161910666.66666666,175474666.66666666,197608000.00000003,,7
273973,910105.0,941507.0,966128.0,1476926.0,,33850666.66666667,259149777.77777782,326427111.11111116,207374222.22222224,,6
274003,,,,310468.0,,,,,299928000.00000006,,7
274015,,794108.0,,1925269.0,,,196284444.44444445,,312950666.6666667,,6
274075,1697831.0,1094670.0,,2683696.0,,55770666.66666667,351348000.00000006,,420949333.33333343,,7
274108,,4001717.0,,1917600.0,,,322538666.66666675,,195497777.7777778,,6
274134,,,,6769243.0,,,,,237036000.00000003,,6
274431,,,,166297.0,,,,,131021333.33333331,,4
274432,,963679.0,,,,,192545333.3333333,,,,6
274591,,,,2459918.0,,,,,272848000.00000006,,7
274656,2722661.0,3762953.0,2589968.0,2489595.0,,53410666.66666667,311812444.4444445,337170666.66666675,328669333.33333343,,6
274733,,,,527480.0,,,,,190665333.33333334,,7
274875,,434777.0,,977316.0,,,110100000.0,,255303111.1111112,,6
274917,,,,848850.0,,,,,360147555.5555556,,6
274953,640095.0,,,,,26600000.0,,,,,5
275062,,,,2298182.0,,,,,420680444.44444454,,6
275065,,,,484124.0,,,,,406849333.33333343,,8
275400,,3240651.0,,,,,189016000.0,,,,5
275434,,698555.0,842599.0,,,,145968000.0,221864000.00000003,,,5
275468,,1001542.0,441414.0,,,,209344000.00000003,229525333.33333334,,,5
275473,584796.0,,,,,11713777.777777778,,,,,4
275496,4031845.0,391147.0,,,,24437777.77777778,302024000.0,,,,5
275691,683023.0,,,,,26000000.0,,,,,4
275939,,456961.0,,,,,92592000.0,,,,4
275954,272762.0,,,,,45331555.55555556,,,,,5
276178,,5451818.0,,,,,101457333.33333333,,,,5
276184,,1036601.0,1168524.0,997880.0,,,136540000.0,203874666.66666672,171538666.66666666,,5
276261,,5657266.0,,,,,112039999.99999999,,,,3
276337,518533.0,1030823.0,,767659.0,,26355555.555555556,152591555.55555555,,133269333.33333333,,5
276346,,,,901508.0,,,,,208844000.0,,5
276544,,,,389995.0,,,,,152324000.0,,5
276666,987149.0,1308956.0,,,,13088000.0,85789333.33333333,,,,4
276706,,1653555.0,,,,,308380000.00000006,,,,5
276977,,,,668581.0,,,,,227833777.77777776,,5
277034,,423342.0,,,,,164139555.55555555,,,,3
277054,,95478.0,,,,,10900000.0,,,,4
277066,,,,89913.0,,,,,142045333.3333333,,4
277195,,1498387.0,2063212.0,2718139.0,,,270192000.0,361661333.3333334,404230222.22222227,,6
277326,,,,680954.0,,,,,99213333.33333333,,3
277360,325647.0,518199.0,765094.0,,,11882666.666666668,95128000.0,110489777.77777776,,,5
277511,,,,2920534.0,,,,,133090666.66666666,,5
277526,,4728953.0,,,,,180710666.66666666,,,,5
277615,,,,730709.0,,,,,110945333.33333333,,5
277748,,1560313.0,,998660.0,,,309845333.3333333,,381741333.33333343,,5
277820,,425959.0,821953.0,199990.0,,,158117333.33333334,144549333.33333334,156125333.33333334,,5
277903,,,,2290124.0,,,,,173090666.6666667,,6
278001,371838.0,430631.0,,,,34987555.55555556,224840000.00000003,,,,5
278035,,,,349745.0,,,,,116503999.99999999,,5
278051,,307679.0,250292.0,,,,154008000.0,153779555.55555555,,,5
278074,,,,378970.0,,,,,47226666.666666664,,3
278206,,,,489191.0,,,,,125972888.88888888,,6
278506,,460986.0,,,,,60435999.999999985,,,,5
278549,,202759.0,269295.0,,,,82447999.99999999,83365333.33333333,,,4
278592,,708875.0,,1296061.0,,,100194666.66666666,,133621333.33333333,,5
278602,,,,324000.0,,,,,226171111.1111111,,6
278749,,138304.0,,,,,130487111.1111111,,,,5
278807,,,,3524015.0,,,,,106008000.0,,4
278836,,,,608112.0,,,,,96418666.66666666,,4
278927,604400.0,406387.0,,,,19634666.666666668,120527999.99999999,,,,5
278958,,1271182.0,893102.0,,,,125960000.0,110063999.99999999,,,5
279001,,2460863.0,4821412.0,,,,176236000.0,139688000.0,,,5
279209,,,,915653.0,,,,,96468444.44444445,,4
279226,518751.0,,,,,23184000.0,,,,,5
279255,804232.0,1218251.0,,,,15775111.111111112,115450666.66666664,,,,5
279577,,660075.0,,1317356.0,,,80816000.0,,141633777.77777776,,5
279620,,,,705913.0,,,,,128411999.99999999,,5
279686,366655.0,,,,,28015111.111111112,,,,,5
279715,,970172.0,,961264.0,,,125766222.22222221,,240472000.00000003,,5
280147,,1641918.0,,,,,176162666.66666666,,,,5
280169,,297980.0,,243958.0,,,118069333.33333333,,131900444.44444442,,5
280394,,727359.0,,,,,136936000.0,,,,5
280465,,242959.0,,,,,124802666.66666666,,,,5
280586,261750.0,1173813.0,1223997.0,,,10200000.0,120048000.0,116450666.66666666,,,4
280856,,,,401106.0,,,,,196501333.3333333,,5
280911,,1161592.0,,720231.0,,,151012888.8888889,,202314666.66666672,,4
280967,,200236.0,894192.0,440704.0,475433.0,,92624000.0,132549333.33333333,112443555.55555554,166237333.3333333,5
281327,,109680.0,,,,,72981777.77777778,,,,3
281400,,235164.0,,1080386.0,,,117253333.33333333,,207616888.8888889,,10
281512,,1520208.0,,,,,45076888.88888889,,,,5
281522,,182428.0,,457850.0,,,118314666.66666666,,113562666.66666666,,5
281646,,2689868.0,1932356.0,2411778.0,,,203410666.66666666,195104000.00000003,196172000.00000003,,5
281800,,2059346.0,,,,,310568000.00000006,,,,5
281813,,315970.0,,122017.0,,,80792000.0,,131479999.99999999,,5
281862,,,,1762449.0,,,,,290610666.6666666,,6
281876,,85997.0,,,,,113200000.0,,,,4
282391,,,,482914.0,,,,,302264000.00000006,,4
282456,,1472909.0,1189405.0,1179793.0,,,224058666.6666667,205462666.6666667,151090666.6666667,,4
282536,,690984.0,,,,,122007111.11111109,,,,4
282564,,,,778105.0,,,,,162128000.00000003,,3
282590,,,,747684.0,,,,,183749333.3333333,,5
282651,,1700646.0,3165022.0,2655110.0,,,15848000.0,221469333.3333333,279916000.0,,5
282794,925736.0,,,,,47551111.11111111,,,,,4
283018,,1082462.0,,,,,146025333.3333333,,,,4
283021,,,,858241.0,,,,,341518222.22222227,,4
283086,,504178.0,,,,,100757333.33333331,,,,4
283166,,383760.0,,269595.0,,,274896000.0,,319997333.33333343,,4
283226,,907347.0,,,,,111024888.88888888,,,,4
283255,,423970.0,391215.0,650932.0,,,249754666.66666672,265846666.6666667,273728000.0,,4
283380,,,,1321284.0,,,,,436072000.0,,4
283448,,1060141.0,,,,,89591999.99999999,,,,4
283487,,606040.0,592333.0,,,,254253333.3333333,259277333.33333337,,,4
284028,,148216.0,31498.0,191474.0,,,132234666.66666664,100198222.22222222,94232000.0,,4
284050,,293716.0,,,,,95600000.0,,,,4
284108,597950.0,1083754.0,,1384163.0,,23315555.555555556,122222222.22222221,,187661333.33333337,,5
284116,,,,1421850.0,,,,,264195555.55555555,,5
284329,321082.0,600279.0,,,,14400000.0,120691555.55555555,,,,4
284430,,851170.0,,,,,188356444.44444445,,,,4
284473,,,,551588.0,,,,,123114222.22222221,,4
284505,,217527.0,,103212.0,,,107997333.33333333,,74842666.66666666,,4
285130,,262917.0,,,,,78114666.66666666,,,,4
285308,,706448.0,,,,,93249333.33333333,,,,4
285436,,433030.0,,423634.0,,,141957333.33333334,,147079555.55555552,,4
285547,,,,499163.0,,,,,220475555.5555556,,5
285604,1498264.0,1620503.0,2026212.0,,,40530666.66666667,191582666.66666672,159358222.22222224,,,4
285702,,1173869.0,,,,,161282666.6666667,,,,4
285724,,,,2290842.0,,,,,296157777.7777778,,5
285772,,,,215674.0,,,,,90082222.22222221,,3
285910,,,,463023.0,,,,,69130666.66666667,,3
285958,,,,753372.0,,,,,171008000.0,,5
286227,,8845.0,,,,,122394666.66666664,,,,4
286249,298488.0,495669.0,335226.0,,,15976000.0,95184000.0,97611111.1111111,,,4
286271,,232844.0,,,,,114037333.33333333,,,,4
286458,,904251.0,,,,,135832000.0,,,,4
286513,,920679.0,,,,,109578666.66666664,,,,4
286532,,18793200.0,,,,,247901333.3333333,,,,4
286635,,57581.0,155662.0,186307.0,,,88796444.44444443,102283555.55555555,118968000.0,,4
286730,,1618395.0,1825740.0,,,,317914666.6666667,320938666.6666667,,,4
287124,,305662.0,,,,,100335555.55555555,,,,4
287134,,430521.0,,,,,89877333.33333333,,,,4
287139,388454.0,110891.0,270455.0,,,18219555.555555556,124097333.33333333,132581333.33333333,,,4
287201,,151365.0,290108.0,182546.0,,,103626666.66666664,103482666.66666664,103482666.66666664,,4
287229,,3100031.0,3481512.0,3522703.0,,,107966222.22222222,131081333.33333333,149445333.3333333,,6
287333,,,,953688.0,,,,,129578666.66666666,,4
287343,300110.0,,,,,29055111.111111112,,,,,3
287484,,,225325.0,,,,,83111999.99999999,,,4
287584,,1275705.0,,,,,88447999.99999999,,,,3
287627,310978.0,,,,,11381777.777777778,,,,,3
287683,,,,1172860.0,,,,,165349333.33333337,,4
287924,,,,247688.0,,,,,117738666.66666666,,3
288014,,3709457.0,,,,,0.0,,,,0
288035,,612653.0,,,,,189149333.33333334,,,,4
288046,,,,681092.0,,,,,219021333.3333334,,4
288200,302131.0,347412.0,,,,18254222.222222224,109765333.33333331,,,,4
288303,,589625.0,,,,,391128000.0,,,,4
288475,,1325784.0,2138856.0,1493018.0,,,103906222.22222222,217261333.3333334,274399555.55555564,,4
288480,,1102315.0,,,,,153621333.33333334,,,,4
